,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
98,01/13/1999,Cash,$0.1175,01/05/1999,01/15/1999,01/29/1999,USD
99,10/15/1998,Cash,$0.1175,10/09/1998,10/19/1998,10/30/1998,USD
100,07/15/1998,Cash,$0.112,07/06/1998,07/17/1998,07/31/1998,USD
101,04/15/1998,Cash,$0.112,04/06/1998,04/17/1998,04/30/1998,USD
102,01/14/1998,Cash,$0.112,01/09/1998,01/19/1998,01/30/1998,USD
103,10/23/1997,Cash,$0.14,10/17/1997,10/27/1997,10/31/1997,USD
104,07/16/1997,Cash,$0.13,07/07/1997,07/18/1997,07/31/1997,USD
105,04/16/1997,Cash,$0.13,04/07/1997,04/18/1997,04/30/1997,USD
106,01/15/1997,Cash,$0.13,01/10/1997,01/20/1997,01/31/1997,USD
107,10/24/1996,Cash,$0.13,10/18/1996,10/28/1996,10/31/1996,USD
108,07/17/1996,Cash,$0.12,07/08/1996,07/19/1996,07/31/1996,USD
109,04/11/1996,Cash,$0.12,04/04/1996,04/15/1996,04/30/1996,USD
110,01/17/1996,Cash,$0.12,01/08/1996,01/19/1996,01/31/1996,USD
111,10/19/1995,Cash,$0.15,10/12/1995,10/23/1995,10/31/1995,USD
112,07/13/1995,Cash,$0.14,07/06/1995,07/17/1995,07/31/1995,USD
113,04/07/1995,Cash,$0.14,04/03/1995,04/14/1995,04/28/1995,USD
