,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
98,09/17/1998,Cash,$0.12,08/17/1998,09/21/1998,10/05/1998,USD
99,06/15/1998,Cash,$0.12,05/18/1998,06/17/1998,07/03/1998,USD
100,03/18/1998,Cash,$0.12,02/20/1998,03/20/1998,04/06/1998,USD
101,12/18/1997,Cash,$0.12,11/21/1997,12/22/1997,01/05/1998,USD
102,09/18/1997,Cash,$0.10,08/18/1997,09/22/1997,10/06/1997,USD
103,06/16/1997,Cash,$0.10,05/19/1997,06/18/1997,07/03/1997,USD
104,03/18/1997,Cash,$0.10,02/21/1997,03/20/1997,04/04/1997,USD
105,12/13/1996,Cash,$0.10,11/14/1996,12/17/1996,01/03/1997,USD
106,09/04/1996,Cash,$0.15,08/23/1996,09/06/1996,10/01/1996,USD
107,06/05/1996,Cash,$0.15,05/20/1996,06/07/1996,07/02/1996,USD
108,03/06/1996,Cash,$0.15,02/09/1996,03/08/1996,04/02/1996,USD
109,12/06/1995,Cash,$0.15,11/17/1995,12/08/1995,01/03/1996,USD
110,09/06/1995,Cash,$0.25,08/18/1995,09/08/1995,10/02/1995,USD
111,06/06/1995,Cash,$0.25,05/19/1995,06/09/1995,07/05/1995,USD
