,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
99,07/16/1999,Cash,$0.05,06/25/1999,07/15/1999,07/30/1999,USD
100,04/13/1999,Cash,$0.05,03/16/1999,04/15/1999,04/30/1999,USD
101,01/13/1999,Cash,$0.05,12/08/1998,01/15/1999,01/29/1999,USD
102,10/13/1998,Cash,$0.05,09/08/1998,10/15/1998,10/30/1998,USD
103,07/13/1998,Cash,$0.05,06/26/1998,07/15/1998,07/31/1998,USD
104,04/13/1998,Cash,$0.05,03/17/1998,04/15/1998,04/30/1998,USD
105,01/13/1998,Cash,$0.05,12/09/1997,01/15/1998,01/30/1998,USD
106,10/10/1997,Cash,$0.05,09/09/1997,10/15/1997,10/31/1997,USD
107,07/11/1997,Cash,$0.05,06/27/1997,07/15/1997,07/31/1997,USD
108,04/11/1997,Cash,$0.05,03/18/1997,04/15/1997,04/30/1997,USD
109,01/13/1997,Cash,$0.05,12/10/1996,01/15/1997,01/31/1997,USD
110,10/23/1996,Cash,$0.05,09/10/1996,10/15/1996,10/31/1996,USD
111,07/11/1996,Cash,$0.05,06/24/1996,07/15/1996,07/31/1996,USD
112,04/11/1996,Cash,$0.04,03/21/1996,04/15/1996,04/30/1996,USD
113,01/10/1996,Cash,$0.04,12/12/1995,01/15/1996,01/31/1996,USD
114,10/11/1995,Cash,$0.06,09/25/1995,10/13/1995,10/31/1995,USD
115,07/12/1995,Cash,$0.06,06/26/1995,07/14/1995,07/31/1995,USD
