,exOrEffDate,type,amount,declarationDate,recordDate,paymentDate,currency
99,10/25/1993,Cash,$0.05,10/20/1993,10/30/1993,11/20/1993,USD
100,07/26/1993,Cash,$0.05,07/20/1993,07/30/1993,08/20/1993,USD
101,04/26/1993,Cash,$0.02,04/20/1993,04/30/1993,05/20/1993,USD
102,01/25/1993,Cash,$0.05,01/21/1993,01/30/1993,02/20/1993,USD
103,10/26/1992,Cash,$0.035,10/20/1992,10/30/1992,11/20/1992,USD
104,04/24/1992,Cash,$0.015,04/20/1992,04/30/1992,05/20/1992,USD
105,01/24/1992,Cash,$0.03,01/20/1992,01/30/1992,02/20/1992,USD
106,10/24/1991,Cash,$0.04,10/18/1991,10/30/1991,11/20/1991,USD
107,07/24/1991,Cash,$0.02,07/19/1991,07/30/1991,08/20/1991,USD
108,04/24/1991,Cash,$0.05,04/19/1991,04/30/1991,05/20/1991,USD
109,01/24/1991,Cash,$0.05,01/18/1991,01/30/1991,02/20/1991,USD
110,10/24/1990,Cash,$0.05,10/19/1990,10/30/1990,11/20/1990,USD
111,07/24/1990,Cash,$0.15,07/11/1990,07/30/1990,08/20/1990,USD
112,01/24/1986,Cash,$0.133247,01/16/1986,01/30/1986,02/20/1986,USD
113,10/24/1985,Cash,$0.215034,10/17/1985,10/30/1985,11/20/1985,USD
114,07/24/1985,Cash,$0.190135,07/18/1985,07/30/1985,08/20/1985,USD
115,04/24/1985,Cash,$0.21001,04/22/1985,04/30/1985,05/20/1985,USD
116,01/24/1985,Cash,$0.171295,01/16/1985,01/30/1985,02/20/1985,USD
117,10/25/1984,Cash,$0.21,10/24/1984,10/30/1984,11/20/1984,USD
118,07/24/1984,Cash,$0.18,07/18/1984,07/30/1984,08/20/1984,USD
119,04/24/1984,Cash,$0.22,04/19/1984,04/30/1984,05/20/1984,USD
120,01/24/1984,Cash,$0.20,01/20/1984,01/30/1984,02/20/1984,USD
121,11/21/1983,Cash,$0.05,N/A,11/28/1983,12/15/1983,USD
122,07/25/1983,Cash,$0.090429,07/19/1983,07/30/1983,08/20/1983,USD
123,04/25/1983,Cash,$0.200553,04/19/1983,04/30/1983,05/20/1983,USD
